timestamp,sim_time,kinetic_entropy,energetic_entropy,active_nodes
1770950723.970757,0.0,0.5679809991051609,4.605166916861369,100
1770950724.1584609,0.1,0.5909478515329001,4.6051637768004845,100
1770950724.535638,0.2,0.6707701930728953,4.605157790574113,100
1770950724.783953,0.30000000000000004,0.6187604312718827,4.60515669190937,100
1770950725.024232,0.4,0.42813728454401995,4.605155145276443,100
1770950725.2670772,0.5,0.45763766892134594,4.605149446643083,100
1770950725.517208,0.6,0.7521119216452788,4.605145946743428,100
1770950725.7545972,0.7,0.3510545926815544,4.605141638507522,100
1770950725.990575,0.7999999999999999,0.40016043009333596,4.605138783757308,100
1770950726.2264519,0.8999999999999999,0.46289912607525063,4.6051335688792765,100
1770950726.465046,0.9999999999999999,0.18215206526409394,4.605133182550297,100
1770950726.702569,1.0999999999999999,0.5727317177992003,4.6051287998944055,100
1770950726.943537,1.2,0.38622169186160626,4.605128554265659,100
1770950727.1882932,1.3,0.026579779302248304,4.605122331052871,100
1770950727.436037,1.4000000000000001,1.071194246720737,4.605117948834933,100
1770950727.677572,1.5000000000000002,1.0041709960784146,4.605107778521863,100
1770950727.9192882,1.6000000000000003,1.002093063294241,4.60510226622176,100
1770950728.156467,1.7000000000000004,0.4207828069350212,4.6050954029603455,100
1770950728.4022558,1.8000000000000005,0.27849918628305415,4.6050846031299155,100
1770950728.6476018,1.9000000000000006,0.5226684070624948,4.6050873565041615,100
1770950728.8932228,2.0000000000000004,0.44132992030404833,4.605084677220124,100
1770950729.134133,2.1000000000000005,0.2604781772069452,4.605083703215681,100
1770950729.380333,2.2000000000000006,0.991969339095596,4.605080078812766,100
1770950729.629258,2.3000000000000007,1.148021226109109,4.60507580415399,100
1770950729.867854,2.400000000000001,0.43715627370257626,4.605072881727894,100
1770950730.107771,2.500000000000001,0.5730949714164821,4.605058138704266,100
1770950730.3605828,2.600000000000001,0.3378516152005743,4.605058298762672,100
1770950730.603543,2.700000000000001,0.6150828924327644,4.605054996473949,100
1770950730.8482518,2.800000000000001,0.020245541900922093,4.605054798086482,100
1770950731.094076,2.9000000000000012,0.10379432835859026,4.6050466612288155,100
1770950731.340329,3.0000000000000013,0.3053942601943601,4.605044692452337,100
1770950731.59442,3.1000000000000014,0.46194156840150574,4.60504623838828,100
1770950731.83504,3.2000000000000015,0.535113508357637,4.605044029568239,100
1770950732.075676,3.3000000000000016,0.28618492015565056,4.6050390363043725,100
1770950732.317178,3.4000000000000017,0.4110534355105376,4.605030980451003,100
1770950732.5648682,3.5000000000000018,0.09856591627113667,4.605029822076217,100
1770950732.812144,3.600000000000002,0.9372413521608481,4.605025095839791,100
1770950733.074433,3.700000000000002,0.5053165926155526,4.605016927153155,100
1770950733.320843,3.800000000000002,0.4805590238365466,4.605016432391599,100
1770950733.566616,3.900000000000002,0.3466919598771645,4.605009942887851,100
1770950733.812875,4.000000000000002,0.5858899138137852,4.605012597415037,100
1770950734.048928,4.100000000000001,0.7379300363065799,4.605012651076159,100
1770950734.2876139,4.200000000000001,0.15285061992952229,4.605010201931175,100
1770950734.532114,4.300000000000001,0.5247369983388737,4.604997645597761,100
1770950734.776263,4.4,0.1664385338169582,4.604989176035669,100
1770950735.018444,4.5,0.8974244774385239,4.604983023906514,100
1770950735.2706509,4.6,0.6102257134101055,4.60497740559034,100
1770950735.5160398,4.699999999999999,0.15721431507230035,4.604972342183975,100
1770950735.763267,4.799999999999999,0.8097056102118925,4.604964557674929,100
1770950736.002862,4.899999999999999,1.0175215931311334,4.604961115475834,100
1770950736.2468622,4.999999999999998,1.0214853891689493,4.604949745827767,100
1770950736.490845,5.099999999999998,0.5999803496673309,4.6049451990869175,100
1770950736.736501,5.1999999999999975,0.12259654089859291,4.604946660408247,100
1770950736.968947,5.299999999999997,0.6320057563364252,4.6049383197893485,100
1770950737.200426,5.399999999999997,0.5305311241443733,4.604932863370604,100
1770950737.428771,5.4999999999999964,-1.6321953077610394,4.604926190386391,100
1770950737.6621299,5.599999999999996,-14.400358008044465,4.604937231061848,100
1770950737.8952801,5.699999999999996,-96.16165766707994,4.60493346327831,100
1770950738.1201348,5.799999999999995,-458.08795868194045,4.604925133915434,100
1770950738.3457322,5.899999999999995,-2193.626933083813,4.6049293909094375,100
1770950738.578748,5.999999999999995,-9316.304054819651,4.604928365387561,100
1770950738.809514,6.099999999999994,-40359.935163719216,4.604922684122505,100
1770950739.0441039,6.199999999999994,-163075.86084755242,4.604929037736736,100
1770950739.282779,6.299999999999994,-672778.0083585125,4.604925371300677,100
1770950739.519634,6.399999999999993,-2647902.2788899248,4.604921558401731,100
1770950739.7533078,6.499999999999993,-10596543.54528028,4.604919411782321,100
1770950739.990161,6.5999999999999925,-41188532.39401004,4.604911784172389,100
1770950740.220779,6.699999999999992,-160366628.86806163,4.604914084210181,100
1770950740.4536672,6.799999999999992,-617846686.2818133,4.604912175535308,100
1770950740.686062,6.8999999999999915,-2365095793.603801,4.6049026088686835,100
1770950740.925316,6.999999999999991,-9050364611.700184,4.604888357030459,100
1770950741.1610932,7.099999999999991,-34558481170.44076,4.604885466232696,100
1770950741.3977559,7.19999999999999,-130349867364.3076,4.6048665796854324,100
1770950741.634787,7.29999999999999,-491165554871.403,4.604873809544226,100
1770950741.864883,7.39999999999999,-1853127682987.418,4.604865588782441,100
1770950742.098808,7.499999999999989,-4615501962868.742,4.604863781460085,100
1770950742.3201191,7.599999999999989,-12077711636417.762,4.604854206661554,100
1770950742.543351,7.699999999999989,-18991146831075.016,4.604838614178286,100
1770950742.769678,7.799999999999988,-728.0637251198401,4.604828433770248,100
1770950743.005719,7.899999999999988,-158.30465983693193,4.604827400540422,100
1770950743.2376041,7.999999999999988,-70.00537798455896,4.604830412193425,100
1770950743.470556,8.099999999999987,-52.49887340355004,4.604826231567319,100
1770950743.705455,8.199999999999987,-37.23349753012014,4.604826035529848,100
1770950743.9459798,8.299999999999986,-28.936936471632734,4.604818429614273,100
1770950744.1736891,8.399999999999986,-20.397353333376095,4.604834695589782,100
1770950744.404719,8.499999999999986,-15.865827942740289,4.604835039024819,100
1770950744.6334121,8.599999999999985,-11.91097601519025,4.604827063180993,100
1770950744.8705878,8.699999999999985,-10.641820338256203,4.604809815461442,100
1770950745.103157,8.799999999999985,-8.543961528567413,4.604813548735401,100
1770950745.342947,8.899999999999984,-6.542961725486933,4.604812935822555,100
1770950745.579443,8.999999999999984,-5.592881199145989,4.60480717685607,100
1770950745.817238,9.099999999999984,-5.5283753100913975,4.604811658320207,100
1770950746.052924,9.199999999999983,-6.112008833190571,4.604787992613847,100
1770950746.291594,9.299999999999983,-3.665050261181972,4.604777487005383,100
1770950746.522092,9.399999999999983,-3.4352337223077387,4.60476804594018,100
1770950746.753682,9.499999999999982,-4.395029204749548,4.604783349108727,100
1770950746.991432,9.599999999999982,-3.8894984058560085,4.604774501647389,100
1770950747.2339342,9.699999999999982,-5.462245099133578,4.604762925045731,100
1770950747.4720042,9.799999999999981,-5.232638110402197,4.604750390773421,100
1770950747.711909,9.89999999999998,-6.09485590356909,4.60474638503908,100
1770950747.9541829,9.99999999999998,-7.473976946744906,4.604745101156667,100
1770950748.194282,10.09999999999998,-9.646190654032372,4.604726422306955,100
1770950748.437742,10.19999999999998,-10.682269981740358,4.604714390468045,100
1770950748.672653,10.29999999999998,-13.919264601996378,4.604719059237108,100
1770950748.91533,10.399999999999979,-16.002724734581083,4.604719390490606,100
1770950749.1577559,10.499999999999979,-21.54568910369865,4.6047081722493495,100
1770950749.3966138,10.599999999999978,-25.238063218385882,4.604695358471583,100
1770950749.639395,10.699999999999978,-51.47819991295372,4.604683785697616,100
1770950749.880963,10.799999999999978,-87.04539539771787,4.60469542724666,100
1770950750.123124,10.899999999999977,-139.60114226180636,4.604698583888458,100
1770950750.372703,10.999999999999977,-687.5783560013958,4.604693139961598,100
1770950750.608593,11.099999999999977,-3440.374265012322,4.604685714991961,100
1770950750.847044,11.199999999999976,-14719.003601454559,4.6046949928124175,100
1770950751.091039,11.299999999999976,-65307.83866610984,4.604702280651033,100
1770950751.329014,11.399999999999975,-263507.71384478256,4.604696893634975,100
1770950751.571258,11.499999999999975,-1098236.6317731272,4.604686995745248,100
1770950751.8151932,11.599999999999975,-4361262.879840405,4.604682880800981,100
1770950752.05943,11.699999999999974,-17488655.840611923,4.604676356165145,100
1770950752.3074849,11.799999999999974,-68085395.2638202,4.604658347321566,100
1770950752.545929,11.899999999999974,-265864360.8420882,4.604644018454285,100
1770950752.784548,11.999999999999973,-1033572797.9057419,4.604669143646732,100
1770950753.0318668,12.099999999999973,-3956854554.402541,4.604684709195443,100
1770950753.273277,12.199999999999973,-15086993462.428827,4.604675511008507,100
1770950753.517515,12.299999999999972,-57738806341.036804,4.604669584880174,100
1770950753.764311,12.399999999999972,-217885522173.88242,4.604657595863935,100
1770950754.031661,12.499999999999972,-826266611995.8086,4.604659160745506,100
1770950754.2842948,12.599999999999971,-2844058734506.7314,4.604643337984858,100
1770950754.5246542,12.69999999999997,-6172541233796.227,4.6046464399606055,100
1770950754.7645051,12.79999999999997,-6161382887918.826,4.604643764324422,100
1770950755.014132,12.89999999999997,-6321915911754.425,4.604636991897432,100
1770950755.260371,12.99999999999997,-6248038851907.834,4.604633878307402,100
1770950755.507263,13.09999999999997,-6556432411413.158,4.604638543466375,100
1770950755.755883,13.199999999999969,-9775881211817.42,4.60463087967911,100
1770950756.005328,13.299999999999969,-7748256064907.841,4.60462781192194,100
1770950756.260511,13.399999999999968,-9512614584557.24,4.604604005474796,100
1770950756.503855,13.499999999999968,-9714557403753.352,4.604586727819783,100
1770950756.7467258,13.599999999999968,-12075436582588.762,4.604579964992448,100
1770950756.9906719,13.699999999999967,-10229293346183.566,4.604581574780046,100
1770950757.245101,13.799999999999967,-6393359351115.987,4.604571072726872,100
1770950757.49472,13.899999999999967,-6961211060089.678,4.604546108760917,100
1770950757.746453,13.999999999999966,-8150849354732.201,4.604549155714197,100
1770950757.997448,14.099999999999966,-8587560968135.872,4.604523681481448,100
1770950758.25032,14.199999999999966,-10564933000912.314,4.604498602163964,100
1770950758.491223,14.299999999999965,-9691470404442.66,4.60450610988542,100
1770950758.732079,14.399999999999965,-13294928827592.238,4.604510481563894,100
1770950758.982524,14.499999999999964,-9065548953507.09,4.604502802744646,100
1770950759.233483,14.599999999999964,-6307758732710.42,4.604493620657832,100
1770950759.49063,14.699999999999964,-5448133669835.179,4.604475020818094,100
1770950759.748118,14.799999999999963,-9446764490475.55,4.604461926730739,100
1770950760.001397,14.899999999999963,-10592671872057.629,4.6044248622849935,100
1770950760.248857,14.999999999999963,-4609035877623.071,4.60443017055346,100
1770950760.491063,15.099999999999962,-6467499212304.297,4.604408719042228,100
1770950760.741806,15.199999999999962,-8433199894751.804,4.604371543794707,100
1770950760.990623,15.299999999999962,-7959916517534.514,4.604355782943352,100
1770950761.238545,15.399999999999961,-10068515423151.848,4.6043609977100495,100
1770950761.489781,15.499999999999961,-5182567870391.124,4.604360278129718,100
1770950761.740893,15.59999999999996,-14272551616087.152,4.604346067627231,100
1770950762.00219,15.69999999999996,-8148045153290.046,4.604366092937479,100
1770950762.247653,15.79999999999996,-11503724954447.959,4.604354424391899,100
1770950762.495921,15.89999999999996,-8952233767136.193,4.604339413077047,100
1770950762.748734,15.99999999999996,-8955715428977.793,4.604335141514742,100
1770950762.999906,16.09999999999996,-5618866049651.367,4.604355285695604,100
1770950763.2521532,16.19999999999996,-7370436011534.372,4.604363338355536,100
1770950763.502913,16.29999999999996,-9964558772201.02,4.604343447025004,100
1770950763.757378,16.399999999999963,-8466550729418.274,4.604356484812139,100
1770950763.999894,16.499999999999964,-7680392259677.087,4.60435082057871,100
1770950764.24432,16.599999999999966,-7312155849964.994,4.604335486588014,100
1770950764.500811,16.699999999999967,-5201502620540.799,4.60430765844976,100
1770950764.748926,16.79999999999997,-6745725741205.086,4.604318622577829,100
1770950764.9986172,16.89999999999997,-7033419101536.065,4.604328506476401,100
1770950765.256193,16.99999999999997,-6823166010293.629,4.604331482274733,100
1770950765.515987,17.099999999999973,-7108383951522.035,4.604333863489073,100
1770950765.7619781,17.199999999999974,-5470260317506.585,4.604309673664387,100
1770950766.036442,17.299999999999976,-5297112534716.286,4.604301921352998,100
1770950766.282453,17.399999999999977,-5380340685474.061,4.604307204907408,100
1770950766.540892,17.49999999999998,-6978295219482.358,4.604302177441342,100
1770950766.795014,17.59999999999998,-6534644318774.293,4.604310044914924,100
1770950767.0499132,17.69999999999998,-7825408328470.026,4.604302933478739,100
1770950767.308171,17.799999999999983,-6524384477501.017,4.604288585197919,100
1770950767.555222,17.899999999999984,-10832663570785.928,4.604274258080014,100
1770950767.8016782,17.999999999999986,-10607113525926.906,4.604253692584593,100
1770950768.057863,18.099999999999987,-9506702616051.79,4.604243954066461,100
1770950768.309394,18.19999999999999,-6073030415362.355,4.604237949837973,100
1770950768.562517,18.29999999999999,-5827804925591.751,4.604235475163686,100
1770950768.81357,18.39999999999999,-13353037023950.668,4.604214407860833,100
1770950769.067801,18.499999999999993,-9612583609556.299,4.60423318982819,100
1770950769.3127522,18.599999999999994,-9718336443925.912,4.604227696556754,100
1770950769.557226,18.699999999999996,-8545656005923.391,4.604221632755993,100
1770950769.808985,18.799999999999997,-11895005587419.967,4.604186272640666,100
1770950770.0592651,18.9,-9632836211405.027,4.6041601317681025,100
1770950770.312959,19.0,-5332547147706.377,4.604167248862399,100
1770950770.565701,19.1,-6838612630995.316,4.604182744984893,100
1770950770.8248498,19.200000000000003,-8587934210179.321,4.604186308926499,100
1770950771.0710201,19.300000000000004,-7504182407210.459,4.604169568212463,100
1770950771.316821,19.400000000000006,-6275846690172.033,4.6041519628252,100
1770950771.562763,19.500000000000007,-5812486351758.851,4.6041376020872535,100
1770950771.821095,19.60000000000001,-10601266772812.309,4.604126999618105,100
1770950772.072232,19.70000000000001,-7096575320943.328,4.604093272630088,100
1770950772.324621,19.80000000000001,-5225420952713.14,4.604104461703108,100
1770950772.578496,19.900000000000013,-5040070626676.212,4.604113179705926,100
1770950772.8371782,20.000000000000014,-10088903200025.133,4.604097131707417,100
1770950773.085142,20.100000000000016,-8455012498475.487,4.604096320045512,100
1770950773.333333,20.200000000000017,-14999647985399.25,4.604078623115738,100
1770950773.592692,20.30000000000002,-12953899517219.47,4.604048277267033,100
1770950773.851255,20.40000000000002,-7259028650296.148,4.604047527016903,100
1770950774.106892,20.50000000000002,-5317401931342.838,4.604052633080493,100
1770950774.3641798,20.600000000000023,-10805472540858.385,4.604027903629583,100
1770950774.622519,20.700000000000024,-10517650045744.885,4.6040238281373504,100
1770950774.869921,20.800000000000026,-13349291487002.654,4.6039941950309835,100
1770950775.117996,20.900000000000027,-6643579337640.139,4.604005813511327,100
1770950775.378397,21.00000000000003,-8964107201177.623,4.6040169537985465,100
1770950775.634721,21.10000000000003,-8639469829767.191,4.604005157971773,100
1770950775.89251,21.20000000000003,-7150760772198.133,4.603978590367484,100
1770950776.153337,21.300000000000033,-8639789724167.845,4.603970807471763,100
1770950776.4018612,21.400000000000034,-7189116876345.895,4.603955279785101,100
1770950776.6513972,21.500000000000036,-239.971363989213,4.6039444026703515,100
1770950776.93234,21.600000000000037,-37.02461619357882,4.603933305195251,100
1770950777.1893818,21.70000000000004,-12.18931494235669,4.603935621525947,100
1770950777.446971,21.80000000000004,-7.4707720514085985,4.6039381258744685,100
1770950777.705916,21.90000000000004,-1.4011351007840338,4.6039429789376065,100
1770950777.965184,22.000000000000043,1.2756871848743336,4.603890266922821,100
1770950778.216254,22.100000000000044,1.922776464397924,4.603900668690042,100
1770950778.468752,22.200000000000045,2.5194611309250026,4.6038814867888345,100
1770950778.7322712,22.300000000000047,3.126020118239018,4.6038754443091445,100
1770950778.9898,22.40000000000005,3.131075282125361,4.603888204565349,100
1770950779.250282,22.50000000000005,3.1472846552395106,4.603855390887823,100
1770950779.511746,22.60000000000005,3.20759080284137,4.603854275052077,100
1770950779.7742689,22.700000000000053,3.024106188268256,4.603891771415972,100
1770950780.0260391,22.800000000000054,2.9899029756560704,4.603888981686061,100
1770950780.28126,22.900000000000055,3.044143974358251,4.603850199804074,100
1770950780.5426052,23.000000000000057,3.0558124478842252,4.603841021690444,100
1770950780.8040352,23.10000000000006,2.8140142634516634,4.603772342315781,100
1770950781.065443,23.20000000000006,2.4573623661302313,4.603731701995284,100
1770950781.33466,23.30000000000006,2.292072449355044,4.603730731298254,100
1770950781.589769,23.400000000000063,1.7087105030823615,4.603709684627182,100
1770950781.844651,23.500000000000064,0.5577991794723329,4.603710718954746,100
1770950782.100807,23.600000000000065,0.324395308923029,4.603688741963018,100
1770950782.367425,23.700000000000067,0.2606706066017699,4.603672870856419,100
1770950782.633331,23.800000000000068,0.22505904432846732,4.603694507141165,100
1770950782.906892,23.90000000000007,0.24385899317823628,4.603682548673525,100
1770950783.1673222,24.00000000000007,0.3192987407314947,4.603656575149974,100
1770950783.427337,24.100000000000072,0.39263692361507246,4.603652779716167,100
1770950783.694744,24.200000000000074,0.368165757236488,4.603625882595538,100
1770950783.9631639,24.300000000000075,0.45139641374462464,4.603626134647496,100
1770950784.2321322,24.400000000000077,1.2623186424708144,4.603653323073343,100
1770950784.501725,24.500000000000078,0.8699694379432997,4.60367121024082,100
1770950784.76001,24.60000000000008,1.535481650918927,4.603689456660263,100
1770950785.0186749,24.70000000000008,2.489554556788083,4.603677317541967,100
1770950785.2955441,24.800000000000082,2.6793303254295107,4.603648717146604,100
1770950785.556587,24.900000000000084,2.5343306544303292,4.603662520230873,100
1770950785.82109,25.000000000000085,2.9595675221574846,4.6036696428931805,100
1770950786.09251,25.100000000000087,2.81111162470424,4.603686661712701,100
1770950786.3500118,25.200000000000088,2.750074033541539,4.603675863894248,100
1770950786.607865,25.30000000000009,2.19953903405727,4.603616635432808,100
1770950786.874295,25.40000000000009,2.5562013787533444,4.603621452095951,100
1770950787.135679,25.500000000000092,1.3808181934176573,4.603607313833896,100
1770950787.396885,25.600000000000094,0.7503582220158962,4.6035695345877246,100
1770950787.671731,25.700000000000095,0.24121097310640977,4.603559277986099,100
1770950787.940758,25.800000000000097,-1.6908333372598727,4.603531588144074,100
1770950788.199301,25.900000000000098,-6.145159826763929,4.603503624852876,100
1770950788.4574249,26.0000000000001,-17.93494943440561,4.6034962428148125,100
1770950788.7230568,26.1000000000001,-37.163553771308,4.603499564072378,100
1770950788.987466,26.200000000000102,-84.15381457686058,4.603505816848878,100
1770950789.253367,26.300000000000104,-472.82912534020556,4.60346657803267,100
1770950789.5227761,26.400000000000105,-2418.537982387292,4.6034409171310235,100
1770950789.789608,26.500000000000107,-10896.910982257012,4.603433726758757,100
1770950790.048652,26.600000000000108,-48083.33033665474,4.603362919267998,100
1770950790.311292,26.70000000000011,-200501.53029162282,4.603317683221505,100
1770950790.580503,26.80000000000011,-832046.9299355205,4.603282083977214,100
1770950790.8488462,26.900000000000112,-3353327.9608891304,4.603260562985285,100
1770950791.125042,27.000000000000114,-13398517.017123606,4.603250209977851,100
1770950791.384087,27.100000000000115,-52898895.77447739,4.6032316942071105,100
1770950791.643528,27.200000000000117,-207075753.5526143,4.603204086978574,100
1770950791.903245,27.300000000000118,-802914850.6028045,4.603177035938615,100
1770950792.1754649,27.40000000000012,-3097162513.632947,4.603190995090851,100
1770950792.442106,27.50000000000012,-11856851635.014505,4.603173539918186,100
1770950792.710044,27.600000000000122,-45349147218.53877,4.603123938047536,100
1770950792.979842,27.700000000000124,-172074082505.2165,4.603101018449856,100
1770950793.244801,27.800000000000125,-648668721980.814,4.603069467931863,100
1770950793.5156531,27.900000000000126,-1338571522676.9185,4.603055499706118,100
1770950793.779711,28.000000000000128,-1951527272506.3477,4.602982874530194,100
1770950794.049139,28.10000000000013,-1137066474871.915,4.602977129417705,100
1770950794.320095,28.20000000000013,-1322871267541.3682,4.602985669980976,100
1770950794.587543,28.300000000000132,-1505269546358.1628,4.602979667615888,100
1770950794.8482602,28.400000000000134,-3630597736261.978,4.602970239896278,100
1770950795.117425,28.500000000000135,-739868400850.9121,4.602961629568325,100
1770950795.390163,28.600000000000136,-1061481396225.2406,4.602958404511668,100
1770950795.664549,28.700000000000138,-671347712446.0337,4.602930853049051,100
1770950795.941837,28.80000000000014,-1324806884453.6663,4.602856896219221,100
1770950796.205884,28.90000000000014,-783679140493.124,4.6028724866230375,100
1770950796.4686341,29.000000000000142,-1635156529202.606,4.602869512192192,100
1770950796.740427,29.100000000000144,-3889914860641.84,4.602836734578301,100
1770950797.012948,29.200000000000145,-1009858727193.7329,4.6027784099297655,100
1770950797.285646,29.300000000000146,-778698306609.344,4.602770466572913,100
1770950797.558421,29.400000000000148,-5261517081254.186,4.602802715886963,100
1770950797.822625,29.50000000000015,-974477543286.9075,4.602783890841765,100
1770950798.096129,29.60000000000015,-4428192811554.95,4.602769413386916,100
1770950798.3657742,29.700000000000152,-1937375834560.2075,4.602835422649244,100
1770950798.637738,29.800000000000153,-1660936572859.006,4.6028198656400185,100
1770950798.912274,29.900000000000155,-1789136971286.3796,4.6028413963240435,100
